ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
AAPL,2025-12-22,2026-01-06,273.0237042375372,262.42054193005964,21.0,-0.03883605028760628,-222.66640845702818,10,stop,True
XOM,2025-12-23,2026-01-07,118.54109166385345,119.20378640518402,50.0,0.005590422123070704,33.13473706652843,10,stop,True
JPM,2025-12-22,2026-01-13,317.700536720394,316.952810468076,18.0,-0.002353556780346433,-13.459072541723799,15,stop,True
AMZN,2026-01-07,2026-01-20,239.75377027893745,232.76773212937448,25.0,-0.029138387026970136,-174.6509537390743,9,stop,True
NVDA,2025-12-24,2026-02-03,188.0527673478132,176.08187644710685,31.0,-0.06365708449568075,-371.0976179218965,27,stop,True
AMZN,2026-01-23,2026-02-05,235.10098631492784,224.55014421307442,25.0,-0.04487791509185812,-263.77105254633545,10,stop,True
GOOGL,2026-01-26,2026-02-05,328.00668888992243,311.72044413957354,18.0,-0.049652172659852334,-293.15240550627993,9,stop,True
NVDA,2026-04-13,2026-04-30,186.14161767430977,200.34848100800656,31.0,0.07632287454681097,440.4127633446004,14,stop,True
JPM,2026-04-10,2026-05-12,310.1860215897091,298.06359344401545,19.0,-0.03908115550651192,-230.32613476817983,23,stop,True
XOM,2026-04-10,2026-05-19,154.13242562478354,162.4524642463526,38.0,0.05397980721994977,316.1614676196246,28,time_stop,False
GOOGL,2026-04-13,2026-05-20,317.33030381644147,388.6766513331473,18.0,0.22483307348413795,1284.2342553007045,28,time_stop,False
XOM,2026-05-20,2026-05-26,161.70697513304893,150.75282840010223,37.0,-0.06774071881521415,-405.3034291190278,4,stop,True
AAPL,2026-05-01,2026-06-09,279.027304301191,299.256473456587,21.0,0.07249888754098399,424.81255226331587,27,stop,True
AAPL,2026-06-12,2026-06-25,296.20761976958704,280.05534880283875,20.0,-0.054530234500087316,-323.0454193349658,9,stop,True
JPM,2026-06-05,2026-07-16,314.4786044385323,342.9440800017318,19.0,0.09051641403084187,540.8440357007905,28,time_stop,False
NVDA,2026-07-13,2026-07-28,208.66511818906267,192.5785033701761,28.0,-0.07709297537842985,-450.42521492882406,12,stop,True
XOM,2026-08-06,2026-08-27,154.3125417936644,156.80465191520534,39.0,0.016149757450520275,97.19229474009691,16,stop,True
