ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
AAPL,2025-12-23,2026-01-07,271.00250332710186,260.3474399505408,22.0,-0.03931721384765352,-234.41139428434394,10,stop,True
AMZN,2025-12-23,2026-01-20,229.19743716300107,230.7709250438618,26.0,0.006865207134675311,40.91068490237922,18,stop,True
AAPL,2026-01-12,2026-01-20,259.3155026568197,246.00439245563703,23.0,-0.051331717790890075,-306.15553462720175,6,stop,True
NVDA,2025-12-31,2026-02-04,189.68375025888838,175.36613179187947,31.0,-0.07548152357525417,-443.8461724772763,24,stop,True
AMZN,2026-01-22,2026-02-05,234.19043659630523,224.55014425188196,25.0,-0.041164329699086344,-241.00730861058182,11,stop,True
AAPL,2026-01-27,2026-02-12,259.3255184284197,262.52631809991465,23.0,0.012342787130601884,73.61839244438414,13,stop,True
XOM,2025-12-22,2026-02-13,117.41040881935912,148.96212080771838,51.0,0.26873010924357565,1609.1373114063222,37,stop,True
XOM,2026-04-10,2026-06-05,154.13242579868785,149.83003788124742,39.0,-0.027913580774105107,-167.79312878017666,40,time_stop,False
AAPL,2026-04-10,2026-06-05,260.1360019949016,307.1555887912418,23.0,0.18075001705170268,1081.4504963158247,40,time_stop,False
XOM,2026-06-08,2026-06-15,151.2507082359519,139.51641356030962,40.0,-0.0775817502774051,-469.371787025691,6,stop,True
AMZN,2026-06-03,2026-06-22,254.85282049327486,232.65845333215833,23.0,-0.08708699836305012,-510.4704447056802,13,stop,True
GOOGL,2026-06-03,2026-06-23,362.24722197438456,340.1448935479495,16.0,-0.06101448702896606,-353.63725482296104,14,stop,True
GOOGL,2026-07-10,2026-07-23,357.744521909801,320.61619226617273,16.0,-0.10378448129805196,-594.0532742980522,10,stop,True
AMZN,2026-07-13,2026-07-27,244.82680422686008,230.6782785927364,24.0,-0.05778993717131331,-339.56461521896813,11,stop,True
NVDA,2026-06-08,2026-08-04,210.30610160298667,211.81283750054035,28.0,0.007164489694160503,42.188605131503095,40,time_stop,False
XOM,2026-06-16,2026-08-12,140.2741249886726,159.6541402618463,43.0,0.13815816191859076,833.3406567464683,40,time_stop,False
