as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,171442000.0,0.94,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,167748000.0,1.67,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,176435000.0,2.18,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,181851000.0,2.62,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,186878000.0,1.79,2025-08-14 00:00:00+00:00
