as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,0.45,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,0.88,96173000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.79,98233000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,89424000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.83,96207000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.93,105572000.0,2025-08-14 00:00:00+00:00
