as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,0.03,93817000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.01,75487000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.15,61296000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.21,59063000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,2.95,150741000.0,2025-11-14 00:00:00+00:00
