as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-2.6,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,,4519600.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-6.1,4952229.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-3.9,8030316.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-4.7,4273646.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,,4803652.0,2025-08-14 00:00:00+00:00
