as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-2.3,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,0.71,5433000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.1,5361000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,278000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-3.2,1031000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,4.17,17261000.0,2025-08-14 00:00:00+00:00
