as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,9111000.0,-1.34,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,12874000.0,-1.27,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,16627000.0,-1.1,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,14245000.0,-0.98,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,13782000.0,-0.92,2025-11-14 00:00:00+00:00
