as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.14,753000000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.21,812000000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.33,981000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.19,799000000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.2,829000000.0,2025-08-14 00:00:00+00:00
