as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.91,76545000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,1.16,89427000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.94,80062000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,1.19,91253000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,1.07,91518000.0,2025-08-14 00:00:00+00:00
