as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,61190000.0,0.91,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,63570000.0,0.94,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,63803000.0,0.78,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,66362000.0,1.04,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,69027000.0,1.03,2025-11-14 00:00:00+00:00
