as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-0.41,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-0.33,151.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.42,62.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,92.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.36,83.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.29,78.0,2025-08-14 00:00:00+00:00
