as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,251900000.0,0.54,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,261300000.0,0.51,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,247000000.0,0.49,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,248300000.0,0.69,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,250500000.0,0.69,2025-11-14 00:00:00+00:00
