as_of,revenue,eps,available_at
2024-03-31 00:00:00+00:00,0.0,-0.16,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,24116000.0,0.27,2024-08-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.0,-0.19,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,48000.0,-0.23,2025-08-14 00:00:00+00:00
