as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,-2.84,0.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-3.09,100000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-2.8,0.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-1.85,1300000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-2.28,0.0,2025-11-14 00:00:00+00:00
