as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.01,,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.04,4709000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,5937000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.02,4894000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.01,5123000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,0.01,6014000.0,2025-11-14 00:00:00+00:00
