as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.18,136250000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.17,142968000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.22,142582000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.19,147336000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.2,151642000.0,2025-08-14 00:00:00+00:00
