as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,98258000.0,-0.17,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,114554000.0,0.7,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,128054000.0,0.64,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,114073000.0,0.66,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,105647000.0,0.48,2025-08-14 00:00:00+00:00
