as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.63,,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.79,3000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,1000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.86,14000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.98,15000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-1.01,90000.0,2025-11-14 00:00:00+00:00
