as_of,revenue,available_at
2024-06-30 00:00:00+00:00,173300000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,203257133.893302,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,245485503.45685,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,168286571.766844,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,154994428.233156,2025-08-14 00:00:00+00:00
