as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-1.42,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,0.05,184841000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.05,257356000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,323187000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.28,316618000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.42,405455000.0,2025-08-14 00:00:00+00:00
