as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,23489000.0,-3.76,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,24124000.0,-2.7,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,29175000.0,0.45,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,10460000.0,-3.6,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,11175000.0,-2.95,2025-08-14 00:00:00+00:00
