as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,23645000.0,-0.07,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,25105000.0,-0.12,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,19356000.0,-0.2,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,17974000.0,-0.16,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,27955000.0,-0.04,2025-11-14 00:00:00+00:00
