as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,0.0,-0.011836,2024-11-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.0,0.07,2025-05-15 00:00:00+00:00
