as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,-0.5,9443000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.4,8658000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.55,9368000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.38,8010000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-0.38,7627000.0,2025-11-14 00:00:00+00:00
