as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,79875000.0,-0.33,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,74244000.0,-0.32,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,73206000.0,-1.27,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,64700000.0,-0.24,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,59600000.0,-0.17,2025-08-14 00:00:00+00:00
