as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,14256000.0,-0.34,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,16868000.0,-0.26,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,18754000.0,-0.31,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,15388000.0,-0.27,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,26195000.0,1.08,2025-08-14 00:00:00+00:00
