date,open,high,low,close,volume
2014-06-16 13:30:00+00:00,62.5,62.65999984741211,61.97999954223633,62.529998779296875,95100
2014-06-17 13:30:00+00:00,62.529998779296875,64.31999969482422,62.29999923706055,64.13999938964844,388200
2014-06-18 13:30:00+00:00,63.939998626708984,64.26000213623047,63.11000061035156,64.20999908447266,77800
2014-06-19 13:30:00+00:00,64.2699966430664,64.7300033569336,63.599998474121094,63.65999984741211,72200
2014-06-20 13:30:00+00:00,64.06999969482422,64.27999877929688,63.2400016784668,63.70000076293945,167200
2014-06-23 13:30:00+00:00,65.94000244140625,67.44000244140625,65.9000015258789,66.76000213623047,264000
2014-06-24 13:30:00+00:00,66.4800033569336,67.22000122070312,65.04000091552734,65.08999633789062,136500
2014-06-25 13:30:00+00:00,64.7699966430664,65.5,64.47000122070312,65.41999816894531,95200
2014-06-26 13:30:00+00:00,65.55999755859375,65.94999694824219,64.58999633789062,65.80000305175781,86600
2014-06-27 13:30:00+00:00,65.36000061035156,66.41000366210938,65.36000061035156,66.26000213623047,504500
2014-06-30 13:30:00+00:00,66.30999755859375,66.91999816894531,65.55000305175781,66.75,106000
2014-07-01 13:30:00+00:00,67.0999984741211,68.98999786376953,67.05000305175781,68.08000183105469,153600
2014-07-02 13:30:00+00:00,67.83000183105469,68.4000015258789,66.66000366210938,66.91999816894531,98900
2014-07-03 13:30:00+00:00,67.08000183105469,67.7699966430664,66.44000244140625,67.3499984741211,41500
2014-07-07 13:30:00+00:00,66.8499984741211,67.29000091552734,65.6500015258789,65.75,79400
2014-07-08 13:30:00+00:00,65.43000030517578,65.62999725341797,64.37999725341797,64.47000122070312,571000
2014-07-09 13:30:00+00:00,64.7699966430664,66.18000030517578,64.66000366210938,65.44000244140625,118200
2014-07-10 13:30:00+00:00,64.62000274658203,65.38999938964844,64.05999755859375,64.80999755859375,128600
2014-07-11 13:30:00+00:00,64.66000366210938,65.29000091552734,64.30999755859375,64.83999633789062,67500
2014-07-14 13:30:00+00:00,65.63999938964844,65.8499984741211,64.83000183105469,65.29000091552734,83900
2014-07-15 13:30:00+00:00,65.51000213623047,65.91999816894531,64.2699966430664,64.77999877929688,109500
2014-07-16 13:30:00+00:00,64.95999908447266,65.58000183105469,64.26000213623047,64.30000305175781,81800
2014-07-17 13:30:00+00:00,63.95000076293945,65.1500015258789,63.54999923706055,63.970001220703125,97900
2014-07-18 13:30:00+00:00,63.880001068115234,66.69000244140625,63.880001068115234,66.41000366210938,157300
2014-07-21 13:30:00+00:00,66.11000061035156,66.41999816894531,65.20999908447266,66.08999633789062,96300
2014-07-22 13:30:00+00:00,66.37999725341797,67.69999694824219,66.30000305175781,66.6500015258789,114600
2014-07-23 13:30:00+00:00,66.58999633789062,66.62999725341797,65.80000305175781,66.08999633789062,77800
2014-07-24 13:30:00+00:00,65.68000030517578,66.45999908447266,65.30999755859375,66.18000030517578,108900
2014-07-25 13:30:00+00:00,65.62999725341797,66.63999938964844,65.37999725341797,66.23999786376953,70300
2014-07-28 13:30:00+00:00,66.26000213623047,66.86000061035156,65.58000183105469,66.63999938964844,293800
2014-07-29 13:30:00+00:00,66.58999633789062,67.70999908447266,66.58999633789062,67.12999725341797,77200
2014-07-30 13:30:00+00:00,67.58999633789062,68.20999908447266,66.69000244140625,67.87999725341797,92800
2014-07-31 13:30:00+00:00,66.94999694824219,68.13999938964844,65.76000213623047,66.30000305175781,130200
2014-08-01 13:30:00+00:00,66.41000366210938,67.1500015258789,65.11000061035156,66.08000183105469,125900
2014-08-04 13:30:00+00:00,66.23999786376953,67.2300033569336,65.48999786376953,67.0199966430664,98300
2014-08-05 13:30:00+00:00,66.62000274658203,67.9800033569336,65.98999786376953,66.87999725341797,111500
2014-08-06 13:30:00+00:00,66.26000213623047,68.27999877929688,65.80999755859375,67.7699966430664,200300
2014-08-07 13:30:00+00:00,67.94999694824219,68.5,66.55999755859375,66.94999694824219,154300
2014-08-08 13:30:00+00:00,67.11000061035156,68.0999984741211,66.91000366210938,67.16000366210938,154000
2014-08-11 13:30:00+00:00,67.25,67.25,65.83000183105469,66.45999908447266,143000
2014-08-12 13:30:00+00:00,66.18000030517578,66.75,65.9000015258789,66.1500015258789,114600
2014-08-13 13:30:00+00:00,66.4000015258789,67.63999938964844,65.83000183105469,67.41999816894531,99800
2014-08-14 13:30:00+00:00,67.63999938964844,68.36000061035156,67.3499984741211,68.19999694824219,218600
2014-08-15 13:30:00+00:00,68.7699966430664,68.87999725341797,66.8499984741211,67.0,173300
2014-08-18 13:30:00+00:00,67.58999633789062,67.58999633789062,66.61000061035156,66.98999786376953,226200
2014-08-19 13:30:00+00:00,66.94000244140625,67.88999938964844,66.87999725341797,67.36000061035156,262000
