as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.37,,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.3,4448000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,2917000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.45,3120000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.49,8837000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-0.04,54342000.0,2025-11-14 00:00:00+00:00
