as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,8931517.0,-0.71,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,11874098.0,-0.32,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,12086286.0,-0.04,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,11404197.0,,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,10865545.0,-0.05,2025-08-14 00:00:00+00:00
