as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,-3.97,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,-3.19,500395.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-1.05,511081.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,1497195.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.89,545471.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.69,812667.0,2025-08-14 00:00:00+00:00
