as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,25650000.0,-0.58,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,3741000.0,-0.82,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,7394000.0,-0.88,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,22100000.0,-0.82,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,11476000.0,-0.95,2025-08-14 00:00:00+00:00
