as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.77,,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.4,539542000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,566755000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.55,555447000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.65,568261000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,0.69,597755000.0,2025-11-14 00:00:00+00:00
