as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,60435657.0,-0.2,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,58190116.0,-2.33,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,67285492.0,-1.17,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,48912465.0,-1.5,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,52999711.0,-0.09,2025-08-14 00:00:00+00:00
