as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,213300000.0,-0.24,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,210600000.0,-0.47,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,195900000.0,0.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,213100000.0,-3.57,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,205700000.0,-0.29,2025-11-14 00:00:00+00:00
