as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,2568735000.0,6.18,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,2841541000.0,7.01,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3076851000.0,6.16,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,3063029000.0,8.16,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,3174741000.0,9.06,2025-08-14 00:00:00+00:00
