as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,-0.019569,336800000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,-0.313108,295000000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-1.58,269600000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.26,244700000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.85,299900000.0,2025-08-14 00:00:00+00:00
