as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,195756000.0,0.19,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,222166000.0,0.32,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,133135000.0,0.05,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,138027000.0,0.03,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,142382000.0,0.02,2025-11-14 00:00:00+00:00
