date,open,high,low,close
2020-12-11 14:30:00+00:00,176.75,360.25,170.0,224.75
2020-12-14 14:30:00+00:00,208.27499389648438,210.0,187.5,194.75
2020-12-15 14:30:00+00:00,187.5,191.0,165.5,178.0
2020-12-16 14:30:00+00:00,176.25,177.5,165.25,169.5
2020-12-17 14:30:00+00:00,232.5,309.5,206.25,227.75
2020-12-18 14:30:00+00:00,210.0,236.25,182.27499389648438,192.5
2020-12-21 14:30:00+00:00,192.14999389648438,208.97500610351562,182.0,185.75
2020-12-22 14:30:00+00:00,187.0,192.75,176.75,180.0
2020-12-23 14:30:00+00:00,176.0,197.75,176.0,181.0
2020-12-24 14:30:00+00:00,183.5,188.75,181.1999969482422,184.5
2020-12-28 14:30:00+00:00,186.25,186.25,166.64999389648438,174.75
2020-12-29 14:30:00+00:00,172.5,174.5,159.5,163.25
2020-12-30 14:30:00+00:00,161.0,161.0,150.5,152.5
2020-12-31 14:30:00+00:00,153.25,157.5,141.0,147.75
2021-01-04 14:30:00+00:00,149.25,157.5,147.75,150.25
2021-01-05 14:30:00+00:00,152.5,157.5,146.25,154.25
2021-01-06 14:30:00+00:00,157.0,160.25,153.0,157.25
2021-01-07 14:30:00+00:00,155.25,161.25,152.39999389648438,159.75
2021-01-08 14:30:00+00:00,159.75,160.0,152.5,155.75
2021-01-11 14:30:00+00:00,159.0,182.5,156.625,181.25
2021-01-12 14:30:00+00:00,183.75,206.0,182.75,203.25
2021-01-13 14:30:00+00:00,204.5,206.25,193.75,203.75
2021-01-14 14:30:00+00:00,203.75,203.75,193.85000610351562,199.75
2021-01-15 14:30:00+00:00,194.75,199.625,183.75,188.25
2021-01-19 14:30:00+00:00,188.25,197.4499969482422,170.0,170.75
2021-01-20 14:30:00+00:00,170.0,179.5,166.0,168.0
2021-01-21 14:30:00+00:00,172.75,178.5,168.75,176.75
2021-01-22 14:30:00+00:00,175.5,175.5,164.5,167.5
2021-01-25 14:30:00+00:00,168.75,174.75,162.5,171.75
2021-01-26 14:30:00+00:00,171.75,178.75,165.25,178.5
2021-01-27 14:30:00+00:00,177.5,178.75,165.75,175.75
2021-01-28 14:30:00+00:00,168.0,170.125,164.6999969482422,168.625
2021-01-29 14:30:00+00:00,168.5,173.5,159.25,163.5
2021-02-01 14:30:00+00:00,164.75,177.5,164.5,175.25
2021-02-02 14:30:00+00:00,175.5,183.25,167.5,168.5
2021-02-03 14:30:00+00:00,167.5,175.0,167.5,172.0
2021-02-04 14:30:00+00:00,174.0,178.0,170.25,172.5
2021-02-05 14:30:00+00:00,174.0,179.47500610351562,167.5,176.25
2021-02-08 14:30:00+00:00,180.0,180.0,170.625,179.0
2021-02-09 14:30:00+00:00,179.75,191.8000030517578,172.64999389648438,187.5
2021-02-10 14:30:00+00:00,191.0,194.4499969482422,183.5,190.5
2021-02-11 14:30:00+00:00,193.75,196.625,173.9499969482422,174.75
2021-02-12 14:30:00+00:00,173.75,180.25,170.75,171.0
2021-02-16 14:30:00+00:00,172.75,205.0,172.75,190.75
2021-02-17 14:30:00+00:00,192.5,199.25,181.25,191.0
2021-02-18 14:30:00+00:00,190.75,198.25,182.5,191.5
2021-02-19 14:30:00+00:00,196.0,220.75,192.0,206.0
2021-02-22 14:30:00+00:00,210.75,244.5,206.25,222.5
2021-02-23 14:30:00+00:00,220.0,221.25,201.5,217.0
2021-02-24 14:30:00+00:00,224.0,228.25,212.5,212.75
2021-02-25 14:30:00+00:00,211.5,214.75,181.25,188.5
2021-02-26 14:30:00+00:00,197.5,202.5,186.25,187.75
2021-03-01 14:30:00+00:00,189.5,197.22500610351562,176.75,186.0
2021-03-02 14:30:00+00:00,189.75,195.5,178.0,181.0
2021-03-03 14:30:00+00:00,181.25,183.75,171.75,176.25
2021-03-04 14:30:00+00:00,170.0,175.0,161.5,166.25
2021-03-05 14:30:00+00:00,169.75,172.5,153.0,165.25
2021-03-08 14:30:00+00:00,167.5,173.0,157.75,161.5
2021-03-09 14:30:00+00:00,164.5,172.875,161.25,170.0
2021-03-10 14:30:00+00:00,174.75,174.75,167.5,167.5
2021-03-11 14:30:00+00:00,171.75,184.25,168.0,174.25
2021-03-12 14:30:00+00:00,174.25,187.47500610351562,170.0,186.0
2021-03-15 13:30:00+00:00,182.5,208.5,180.75,184.5
2021-03-16 13:30:00+00:00,186.25,198.5,173.0,183.75
2021-03-17 13:30:00+00:00,182.5,190.0,181.875,186.0
2021-03-18 13:30:00+00:00,186.0,190.5,179.0,179.5
2021-03-19 13:30:00+00:00,187.25,193.5,173.75,173.75
2021-03-22 13:30:00+00:00,176.0,188.5,175.75,177.5
2021-03-23 13:30:00+00:00,177.5,185.0,174.25,175.0
2021-03-24 13:30:00+00:00,175.0,179.25,170.0,173.25
2021-03-25 13:30:00+00:00,181.75,181.75,168.75,171.0
2021-03-26 13:30:00+00:00,187.5,187.5,171.25,172.75
2021-03-29 13:30:00+00:00,171.0,181.9499969482422,170.5,178.0
2021-03-30 13:30:00+00:00,178.75,178.75,168.75,169.25
2021-03-31 13:30:00+00:00,169.0,176.75,163.75,166.0
2021-04-01 13:30:00+00:00,172.0,197.25,172.0,183.75
2021-04-05 13:30:00+00:00,211.75,252.5,204.25,233.75
2021-04-06 13:30:00+00:00,230.5,242.25,212.5,241.75
2021-04-07 13:30:00+00:00,236.25,242.75,230.25,230.25
2021-04-08 13:30:00+00:00,233.5,236.25,224.52499389648438,229.25
2021-04-09 13:30:00+00:00,229.5,243.75,225.0,238.75
2021-04-12 13:30:00+00:00,252.75,271.5,225.3249969482422,228.75
2021-04-13 13:30:00+00:00,228.75,242.5,200.0,216.25
2021-04-14 13:30:00+00:00,214.25,237.5,214.25,222.5
2021-04-15 13:30:00+00:00,224.75,226.75,214.5,222.5
2021-04-16 13:30:00+00:00,223.5,229.25,207.5,209.25
2021-04-19 13:30:00+00:00,209.0,215.0,197.5,198.5
2021-04-20 13:30:00+00:00,196.5,206.5,188.625,191.75
2021-04-21 13:30:00+00:00,190.25,200.0,190.25,200.0
2021-04-22 13:30:00+00:00,200.25,206.0,190.25,191.5
2021-04-23 13:30:00+00:00,191.75,199.75,189.0,191.25
2021-04-26 13:30:00+00:00,191.25,200.0,189.35000610351562,199.5
2021-04-27 13:30:00+00:00,200.0,200.0,181.5,187.75
2021-04-28 13:30:00+00:00,183.5,191.625,181.75,185.5
