as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,477599000.0,4.11,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,507461000.0,5.28,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,522040000.0,6.9,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,508358000.0,4.47,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,556857000.0,6.42,2025-08-14 00:00:00+00:00
