as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,85906000.0,-0.09,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,89656000.0,-0.08,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,97835000.0,-0.08,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,112059000.0,-0.13,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,112954000.0,-0.14,2025-11-14 00:00:00+00:00
