as_of,revenue,eps,available_at
2024-03-31 00:00:00+00:00,0.0,0.82,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,8882891000.0,-0.37,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.0,-0.13,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.0,,2025-02-14 00:00:00+00:00
2025-06-30 00:00:00+00:00,8661555000.0,0.08,2025-08-14 00:00:00+00:00
