as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,255380000.0,-0.44,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,550857000.0,0.4,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,259756000.0,-0.58,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,344764000.0,-0.03,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,287900000.0,-0.31,2025-11-14 00:00:00+00:00
