as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,-0.2,14713000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-0.2,15489000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,-0.2,16532000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,-0.22,16502000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,-0.21,17408000.0,2025-11-14 00:00:00+00:00
