as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,19624000.0,0.46,2024-08-14 00:00:00+00:00
2025-06-30 00:00:00+00:00,21828000.0,0.75,2025-08-14 00:00:00+00:00
