as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,9623000000.0,0.05,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,10027000000.0,-0.2,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,8979000000.0,-0.18,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,9812000000.0,0.63,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,9045000000.0,-0.06,2025-11-14 00:00:00+00:00
