ticker,date,label,holding_days,return_pct,entry_price,atr,atr_norm,rsi_7,rsi_14,slope_rsi_14,rsi_21,adx_14,adxr_14_2,dmp_14,dmn_14,ma10,ma20,ma10_ma20_cross_status,price_rel_ma10,sma_50,dist_sma_50,slope_sma_50,sma_200,dist_sma_200,volatility_20,volume_sma,volume_ratio,volume_zscore,log_return_3m,return_3m,log_return_6m,return_6m
AAL,2014-10-22 13:30:00+00:00,1,9,0.15710303819760896,37.040000915527344,1.9396988928905203,0.05236767939920297,66.46563677142991,57.15975761739614,3.5209497850169056,53.69902479461913,31.483066909483,32.9938220220062,25.080111434119704,19.003560210685297,33.10000038146973,33.96100006103516,-1,0.11903324739123979,36.667799911499024,0.010150622751478395,-0.042119995117187156,0.0,0.0,0.7212942713225328,19762275.0,0.9593227500376348,-0.08843149763239386,-0.12947346611861024,-0.12144210034192027,0.0,0.0
AAL,2014-10-29 13:30:00+00:00,1,14,0.13677018918580897,39.93999862670898,1.8208670560853126,0.04559006306193633,73.41039837265343,63.59821359585668,1.2876911956921078,59.10115313561416,30.437631180336897,30.5848186765449,26.993984113475584,15.976050165334074,37.48500022888184,35.07850017547607,1,0.06549282067058884,36.676199951171874,0.08898955398548095,0.0016800079345699714,0.0,0.0,0.7095904566150475,21532980.0,0.7329408191527601,-0.6771565501757042,0.027670256066323982,0.0280566330862011,0.0,0.0
AAL,2014-11-05 14:30:00+00:00,1,16,0.11685802134884354,42.25,1.6457504673295458,0.03895267378294783,76.77647493772047,68.04701548056381,0.8897603769414275,63.00352727399646,32.69734502322045,31.86346378933164,32.99597370943336,13.9822606644069,40.69899978637695,36.89950008392334,1,0.038109049897147834,36.878800048828126,0.14564465069525903,0.040520019531250284,38.997920725605276,0.08339109403490509,0.6271841419753995,20474995.0,0.5630672925683254,-0.9819018132233437,0.1364773850028632,0.14622895551810533,0.0,0.0
AAL,2014-11-12 14:30:00+00:00,1,11,0.10755777464433894,43.43000030517578,1.5570780618758893,0.035852591548112975,75.8283745275225,69.47779845103712,0.2861565940946605,64.57741729820688,33.7945559257945,33.97093202184734,28.99419530279836,16.162123596022976,42.56399993896484,40.024500083923336,1,0.02034584079157861,37.28600006103515,0.164780352788801,0.08144000244140556,39.2059433415251,0.10774022006956172,0.37556600144648206,15433045.0,0.499272826587365,-1.1983598478648754,0.09307920588854222,0.09754866414255892,0.0,0.0
AAL,2014-11-19 14:30:00+00:00,1,6,0.09880614113345888,44.09999847412109,1.4524502244064432,0.03293538037781963,63.160682657646824,65.83734538974512,-0.7280906122583986,63.328014315531384,35.05370270580275,34.53147597166944,28.996178258504525,11.961418925253243,43.80099945068359,42.24999961853027,1,0.00682630595619501,37.88359992980957,0.1640920756166048,0.11951997375488332,39.430630520657374,0.11841981454030948,0.26089304204075303,13146040.0,0.8588974322305424,-0.33399046352994377,0.10990598591114764,0.11617312952621162,0.0,0.0
AAL,2014-11-26 14:30:00+00:00,1,1,0.0961242686298045,44.970001220703125,1.4409028258738348,0.03204142287660151,68.32495287007973,66.76769079632902,0.18606908131677927,64.14386675215295,32.76174774432953,32.90394942329142,28.88171652333572,13.428665673323056,44.07699966430664,43.320499801635734,1,0.020260035011403763,38.51459999084473,0.16760919836614954,0.12620001220703186,39.62586199004075,0.13486493320966828,0.23939900953309612,11235540.0,1.1391174789996743,0.6447392039555655,0.13808452699606355,0.14807258930014866,0.0,0.0
AAL,2014-12-04 14:30:00+00:00,-1,9,-0.06831536552013645,49.650001525878906,1.6959290011578747,0.03415768276006822,82.5453053627343,76.36213455638051,1.918888752010298,71.75756391689586,39.675619151864325,38.498029512900615,36.175000815593776,9.499578642065229,46.19600067138672,44.99850006103516,1,0.0747683956250255,39.72360000610352,0.24988675543632,0.24180000305175753,39.98975202071765,0.24156812725811674,0.35743307546375974,11826065.0,1.2869031245811688,1.0453776965875905,0.2713674816542731,0.3117570284666129,0.0,0.0
AAL,2014-12-11 14:30:00+00:00,-1,4,-0.07464655873763383,50.52999877929688,1.8859452609456742,0.037323279368816895,67.8993206880327,68.818177597411,-1.5087913917939033,67.5179300848223,41.34280853350795,41.63816103160916,35.011437332124814,14.910679719723891,49.17700004577637,46.626999855041504,1,0.027512835924539465,41.195,0.22660514089809156,0.29427999877929667,40.383888819861035,0.2512415286376762,0.422455521013314,13349080.0,1.1277331471532122,0.4410414722183694,0.2942342003719352,0.34209818675743864,0.0,0.0
AAL,2014-12-18 14:30:00+00:00,0,20,0.0520542609119059,50.13999938964844,2.198829043014137,0.04385379078141936,58.50571350545713,61.375628018243006,-1.4885099158335975,62.12644385121332,34.93729325494812,37.052851822844424,25.892012082509417,19.847976558941827,49.7319995880127,47.964000129699706,1,0.00820396937616968,42.70559997558594,0.17408488391013394,0.302119995117188,40.73343504112185,0.23092980837560903,0.47126045801684696,15370500.0,1.102456003383104,0.3535347117254953,0.3139514746069026,0.3688233122464484,0.11820694376584673,0.12547699771760357
AAL,2014-12-26 14:30:00+00:00,0,20,0.014241756957380962,51.959999084472656,1.9458404661775768,0.03744881640613919,67.0268748853285,65.29066767014491,0.7830079303803814,64.74133220740033,29.026165402762206,29.96390895305212,26.919291252480118,18.26912276266572,50.28599967956543,49.7314998626709,1,0.03328957195987666,44.71779991149902,0.16195338740516457,0.4024399871826162,41.111985206604004,0.26386499759992343,0.46499483686608994,15439835.0,0.4431264971419708,-1.4501326900299674,0.36890156456350215,0.44614524472986794,0.16628454026428874,0.18090907010165136
AAL,2015-01-05 14:30:00+00:00,-1,5,-0.06550122039286488,53.880001068115234,1.764602912365205,0.032750610196432425,76.18736593374639,70.19698253996451,0.9812629739639191,68.1408914184277,29.40120028798898,29.26640998322987,28.24376743277992,14.847352272537334,52.283999633789065,51.00799961090088,1,0.03052561865016036,46.5423998260498,0.15765412332602954,0.3649199829101562,41.5526240193252,0.2966690393140237,0.3675236096602157,14290580.0,0.8092743611525914,-0.44701504228455347,0.39687187909407656,0.4871653808690455,0.2953830751054484,0.3436409755199168
AAL,2015-01-12 14:30:00+00:00,1,7,0.11170577578750164,49.58000183105469,1.8461241893612383,0.037235258595833876,29.1238026030572,45.658212974882275,-4.907753913016447,51.799222308892546,25.011166137994127,26.125319520891473,20.73914078183168,28.583726930068206,52.9,51.59299983978271,1,-0.06275988977212309,47.80079986572266,0.03722117559392288,0.2516800079345714,41.919383480124274,0.18274644603403176,0.3578012927958264,13202675.0,1.383151520430519,0.8464369745194815,0.4767224128194565,0.6107862483760735,0.14285268297461678,0.15355985014221685
AAL,2015-01-20 14:30:00+00:00,-1,8,-0.07397942420060206,52.75,1.9512073132908796,0.03698971210030103,62.03562484997156,58.907411809672354,2.649839766958016,59.45596056070605,22.801950777603047,23.571359797814385,24.552744499153217,23.710292380991056,51.309000396728514,51.796500015258786,-1,0.028084733519060424,48.66439994812012,0.08395459630110376,0.17272001647949226,42.19874166021284,0.2500372742094211,0.34592735100918465,11800920.0,1.284416808181057,0.7118628865921671,0.45760682212382847,0.5802875467966087,0.21653040619847347,0.24176084200642656
AAL,2015-01-27 14:30:00+00:00,-1,3,-0.0742653977328428,52.70000076293945,1.9568932585904095,0.03713269886642141,47.89724407020326,53.36818315164897,-1.1078457316046766,55.80225130273384,20.850649215961344,21.40279922673877,26.644210509872753,24.314828282896173,52.488000106811526,52.69400005340576,-1,0.004039030934623377,49.785599899291995,0.05853903276334537,0.22423999023437488,42.59685890491192,0.23718044282515213,0.40282055998609995,12606575.0,1.5714577512131567,2.287671895270888,0.28024617905217786,0.32345557927739943,0.26851214809765167,0.30801686685068863
AAL,2015-02-03 14:30:00+00:00,0,20,0.03052633185135691,47.5,2.205014390779188,0.04642135559535133,28.983282971663716,38.75084029831703,-2.923468570666388,43.96801626835218,21.62023689350459,20.647722867446028,16.3243202640668,32.989898674698324,52.126000213623044,51.71750030517578,1,-0.08874650260263105,50.32940010070801,-0.056217640088028875,0.10876004028320238,42.81534157036254,0.1094154164795979,0.4892110555285726,14679435.0,1.136208580234866,0.5603084499815079,0.13865732647244156,0.14873039305498148,0.21946612687124772,0.2454116612516768
AAL,2015-02-10 14:30:00+00:00,0,20,-0.013735689030002256,48.04999923706055,2.125611945379575,0.04423750216711989,41.43826105433883,43.45492768585242,0.9408174775070777,46.288260933622134,22.58099440839226,22.15968319129746,19.622746987086096,31.374213640634327,48.91600036621094,50.70200023651123,-1,-0.017703841742314378,50.753400039672854,-0.05326541277035857,0.08479998779296949,42.97753007727933,0.11802607433838654,0.5076454961984901,14060835.0,0.646142281023851,-1.3022112015124487,0.10640160662756899,0.11226848121451471,0.23544571314541124,0.2654726808610506
AAL,2015-02-18 14:30:00+00:00,0,20,0.09774892639599465,49.310001373291016,1.9886038438335862,0.04032861059522749,53.98287252103194,48.994685018887985,1.1079514666071133,49.66198498954144,21.297129190977888,21.875607434394468,19.504370781056075,25.88388988526652,48.21800003051758,50.172000122070315,-1,0.02264717205363763,50.73379997253418,-0.02806410322140204,-0.003920013427735114,43.13128650955289,0.1432536648859207,0.46219279330832663,13012620.0,0.6726316452797362,-0.9760671461768868,0.11371008540149234,0.12042724957716322,0.19288212363876273,0.2127398317348852
AAL,2015-02-25 14:30:00+00:00,1,17,0.11678080523815029,49.72999954223633,1.9358364636784013,0.03892693507938343,49.11283122349631,49.24712309535363,0.05048761529312884,50.035722986483954,16.60054492650966,17.200868815139316,20.97151856861163,25.16301597882572,49.454000091552736,49.18500022888183,1,0.00558093278951435,50.808800048828125,-0.021232552344378364,0.01500001525878929,43.34551132809032,0.14729294957027084,0.43175061137371185,12175930.0,0.786551828073913,-0.6409376660269983,0.13822477658672702,0.14823361730264173,0.2323351082469843,0.2615424112681246
AAL,2015-03-04 14:30:00+00:00,1,9,0.10397562660810929,48.95000076293945,1.696535667264686,0.034658542202703105,47.01099773870314,47.36572514909152,-0.3762795892524224,48.509370760653184,16.74068227106315,16.823581214241937,18.318458548380214,25.143204522047174,49.66400032043457,48.94100017547608,1,-0.014376601822010997,50.72020011901856,-0.03490126915755863,-0.017719985961913664,43.49220992451873,0.12548892888847873,0.3318407905375686,9824430.0,0.6830930649411722,-1.7177242488832034,0.022101481564673005,0.022347528633134495,0.18949741045012283,0.20864199414665308
AAL,2015-03-11 13:30:00+00:00,1,4,0.09859310306367632,47.38999938964844,1.557442364670388,0.032864367687892096,37.8556190379942,42.19777579530099,-1.0335898707581053,44.88417238516285,17.24760214880254,16.722261080669092,16.015867092109026,24.900690934921748,48.17300033569336,48.813500213623044,-1,-0.016253937695152532,50.38620018005371,-0.059464710172595546,-0.0667999877929688,43.60505374785392,0.08680061865491441,0.25994355218328813,9110225.0,0.7277866353465474,-1.313029853716287,-0.06987874878682043,-0.06749311935798985,0.22187827347665012,0.2484194028611839
AAL,2015-03-18 13:30:00+00:00,-1,6,-0.06072176607201808,54.130001068115234,1.6434346311680914,0.030360883036009048,82.05278644243968,67.85269462625166,5.130983766190134,62.03721220041817,18.190420657838505,16.688359235600494,36.31653871196127,16.290991817560535,49.43900032043457,49.55150032043457,-1,0.09488461977945242,50.15120025634766,0.07933610345176094,-0.046999984741211163,43.80356020702742,0.23574432791038624,0.3586690619377709,11353740.0,1.878235717922024,1.2603398610548664,0.06270513121870545,0.06471284236138763,0.3543288872099104,0.4252238473020258
AAL,2015-03-25 13:30:00+00:00,-1,7,-0.05961341689040023,52.0099983215332,1.5502468562052865,0.029806708445200093,48.50208293591622,53.58079571368708,-2.854379782512916,53.67557062018228,22.66037541685217,22.793533014782803,31.75914310294715,24.878204623444656,52.72299995422363,50.4480001449585,1,-0.013523540642783735,50.35080017089844,0.032952766291760784,0.03991998291015619,44.070255084913605,0.18016104561504068,0.3734703824334503,18697875.0,0.7614715575967858,-0.15273124687692483,0.02275252619039052,0.02301333920994808,0.3867034623147347,0.4721198875177237
AAL,2015-04-01 13:30:00+00:00,-1,8,-0.06292968347426973,50.43999862670898,1.5870865740106994,0.031464841737134895,38.44849083368205,46.60049001978091,-1.3960611387812336,48.86927347933871,18.33093561950211,19.012129701943422,29.438174934314738,35.51049689596155,53.20799942016602,51.323499870300296,1,-0.052022267772164336,50.53100006103516,-0.001800903093472567,0.036039978027343975,44.28749996185303,0.138921787641104,0.4149562415553584,19236530.0,0.7897214310481152,-0.13921690571489231,-0.0574006895347495,-0.05578434377350283,0.3518153393311302,0.4216459773812531
AAL,2015-04-09 13:30:00+00:00,1,11,0.09934067812597477,47.84000015258789,1.5841526855682722,0.03311355937532492,33.49428003835595,40.674931617779386,-1.1851116804003055,43.98456280854668,19.144983207417564,19.063961994582446,23.33330614540738,33.82141225337308,50.21300010681152,51.46800003051758,-1,-0.04725867701941447,49.89580017089844,-0.04120186491186061,-0.12703997802734363,44.41169998168945,0.07719362628118033,0.43596532174874625,20342115.0,0.5690755361475441,-0.3058874374269228,-0.10261843050458101,-0.09752873670334006,0.33885802220608,0.4033440873703309
AAL,2015-04-16 13:30:00+00:00,1,6,0.0895298645247881,48.2400016784668,1.4396402716495615,0.02984328817492938,42.55971805239368,43.60070992139369,0.5851556607228602,45.57663892069915,18.627652611214096,19.086189234675143,22.99882529134083,29.209987405050928,48.027000427246094,50.617499923706056,-1,0.004435031322503036,49.711200103759765,-0.0295949086367299,-0.036920013427734946,44.51334999084472,0.08371986580179995,0.3222814580782165,18220240.0,0.39274455221226506,-0.3905258557065608,-0.02396424255644288,-0.023679380136784056,0.4258836241800499,0.5309426000654345
AAL,2015-04-23 13:30:00+00:00,-1,4,-0.05470063772823554,51.45000076293945,1.4071739264254977,0.02735031886411779,71.25536950788187,57.75949537881538,2.831757091484339,54.56995164068937,16.789142434391756,16.77662526064006,29.493545872748417,20.630709294791956,49.109000015258786,49.66100006103515,-1,0.04766948516470074,49.93440010070801,0.03035183479074084,0.044639999389649174,44.735200004577635,0.1501010559397233,0.32806887561616044,10435395.0,0.941200596623319,-0.265254092474017,-0.0773928546014446,-0.07447381504379624,0.30697953753919843,0.35931315289529
AAL,2015-04-30 13:30:00+00:00,-1,14,-0.06580042664500405,48.290000915527344,1.5887513314646686,0.032900213322502044,33.90942115469686,42.274360517337314,-3.0970269722956134,45.04708039454422,16.99807987749826,17.58621970725631,23.88359374990186,28.97693893955204,50.50999984741211,49.2685001373291,1,-0.043951671720278356,50.169600067138674,-0.037464902034219656,0.04703999328613264,44.92804998397827,0.07482966504773689,0.3203972658526701,11024695.0,0.8526675794659172,-0.49649574882219666,-0.07862399825369772,-0.07561256960234042,0.18236295134150857,0.20004967448518407
AAL,2015-05-07 13:30:00+00:00,-1,9,-0.06769066899515803,49.060001373291016,1.6604521569307191,0.03384533449757899,49.940239513198044,48.223065008519825,1.189740898236502,48.37959856053507,15.400433025979694,15.488546501414934,26.338198058729667,29.18400757068944,49.43999977111817,49.27449989318848,1,-0.007686051771568545,49.93160003662109,-0.017455852860529673,-0.047600006103516536,45.070549983978275,0.08851570239837134,0.35451662233580356,10375755.0,1.1014138248252778,0.31176388336505206,0.0051088287879144855,0.005121901105636928,0.13884512872040097,0.1489461474640439
AAL,2015-05-14 13:30:00+00:00,-1,4,-0.060702263042170586,48.81999969482422,1.4817422315969535,0.03035113152108529,48.02483874227208,47.5278780051049,-0.13903740068298448,47.90620290169931,11.376958335386584,12.008777377489348,24.956830889441118,23.284068090143254,48.6310001373291,49.57049999237061,-1,0.003886400792938657,49.96300003051758,-0.022876935632272073,0.006279998779297103,45.25984998703003,0.07866021890957238,0.3605486258144717,9871950.0,0.8083610634170554,-0.5323124605279491,0.019442155715830606,0.01963238524935962,0.11675941470160782,0.12384901561224648
AAL,2015-05-21 13:30:00+00:00,-1,12,-0.07684078794743329,42.470001220703125,1.6317141789636394,0.03842039397371661,16.172515212628802,27.781639931320193,-3.949247614756942,33.701291457459845,14.05426210851983,12.064619021385138,16.81732042703453,39.51641316745322,47.59000015258789,48.51499996185303,-1,-0.10758560444354917,49.815,-0.14744552402482933,-0.029600006103515854,45.44934999465942,-0.06555316576158708,0.47306812925093217,12719700.0,1.8786449365944164,1.0771498468854712,-0.18341974861801016,-0.16758132419341243,-0.05897499405105895,-0.05726965727082578
AAL,2015-05-29 13:30:00+00:00,-1,6,-0.06931305805514787,42.369998931884766,1.468397097881141,0.034656529027573935,28.12278294256943,31.850675567035854,0.8138071271431322,35.671963611108474,23.637315284101028,21.86180141859962,13.127157457521683,36.448558438294214,44.18000030517578,46.40550022125244,-1,-0.040968794947676135,48.91120002746582,-0.13373626269459502,-0.1807599945068361,45.56815000534058,-0.07018391295413548,0.45479549026495303,12835150.0,1.0312384350786707,0.039323470028258714,-0.12267499684314478,-0.11544890225121285,-0.0411524221819783,-0.040317158153455046
AAL,2015-06-05 13:30:00+00:00,-1,2,-0.06986527997980255,41.720001220703125,1.4573897830210654,0.03493263998990131,30.613880181483463,33.62680508390965,0.3552259033747596,36.435611379647256,24.97305656354456,24.3261512989791,15.616949226129599,31.455395807778505,42.57300033569336,45.08150024414063,-1,-0.020036152215353153,47.78500007629395,-0.12692265032766334,-0.22523999023437397,45.65320001602173,-0.0861538466950459,0.4293027940987142,14210045.0,0.7002863115493301,-0.4206581298742596,-0.14022035151589668,-0.1308333079020182,-0.14520792782102301,-0.1351575503919198
AAL,2015-06-12 13:30:00+00:00,0,20,0.042004399973687864,40.709999084472656,1.5351748686813256,0.03771001972994055,37.01852373574197,35.182659216055285,0.31117082642912663,36.75188547828084,31.67203528341979,30.626391161949673,12.416883673540458,32.94797639469837,41.633000183105466,42.906500244140624,-1,-0.022169939580942342,46.596200180053714,-0.12632362881170608,-0.2377599792480467,45.667600059509276,-0.10855838643976011,0.45501446176452187,16764865.0,0.616396254905721,-0.6388488039372411,-0.18982632973798344,-0.17289723537534074,-0.18412128992793433,-0.1681650954878614
AAL,2015-06-19 13:30:00+00:00,-1,8,-0.06829412145463963,41.560001373291016,1.4191518907212635,0.03414706072731982,56.4347594324806,44.37774743536858,1.8390176438626598,42.23083630182055,35.19521768730261,35.15736712887804,18.285951344443642,29.165545042206688,40.23200035095215,41.40250034332276,-1,0.03300857553078238,45.78880012512207,-0.09235443471494074,-0.1614800109863282,45.68905006408691,-0.0903728286100101,0.3339115793641315,14530435.0,1.3900685010462521,1.0313218351100844,-0.29391853707603766,-0.25466279368158595,-0.16059209795049417,-0.148360614281961
AAL,2015-06-26 13:30:00+00:00,-1,3,-0.0653099525362913,41.43999862670898,1.3532221717071702,0.032654976268145654,47.09749031033134,43.96012565772939,-0.08352435552783817,42.63630211448229,26.21696946206305,27.80984627323989,21.745168631146143,26.982308228297676,41.26500015258789,41.44900016784668,-1,0.004240845110238408,45.24380012512207,-0.0840734307881666,-0.10900000000000035,45.79200006484985,-0.09503846593242583,0.34890880483760456,13611700.0,0.7214308278907117,-0.648443064844332,-0.23960958635859322,-0.213064968727958,-0.21597510090866864,-0.19424463579988427
AAL,2015-07-06 13:30:00+00:00,0,20,0.049836384723121435,39.72999954223633,1.4347993703373112,0.03611375250110433,41.16709407966046,40.13335789557666,-0.7653535524305468,40.028302705865094,28.752277486134115,27.955912543951214,15.104371036001696,33.15159646382857,40.89299964904785,40.5625,1,-0.028440078174568506,44.14560005187988,-0.10002356983378508,-0.2196400146484379,45.837000045776364,-0.1332329885778108,0.3496448954707363,13605665.0,0.6730799266335016,-0.7120161656164828,-0.1907597700058085,-0.1736689261818024,-0.3052094283285153,-0.2630309839605106
AAL,2015-07-13 13:30:00+00:00,-1,10,-0.06859441122473608,42.41999816894531,1.454887399276594,0.03429720561236806,66.04594072983653,55.04022829730981,2.9813740803466304,50.378555028278235,25.420232400441822,26.973577408235577,24.48698587263049,23.04228554942432,40.052999114990236,40.658999633789065,-1,0.05909667456260981,43.152399978637696,-0.016972446724978316,-0.1986400146484371,45.944850006103515,-0.07671919348283748,0.3785536041615428,12086840.0,0.9991858914323347,-0.0021634775299653707,-0.11919652577572198,-0.11236665921128441,-0.20400836284862434,-0.1845444483725609
