as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,6179000.0,-0.54,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,7212000.0,-0.46,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,7239000.0,-0.67,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,7145000.0,1.83,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.0,-0.76,2025-08-14 00:00:00+00:00
