as_of,eps,revenue,available_at
2024-04-30 00:00:00+00:00,0.45,,2024-06-14 00:00:00+00:00
2024-07-31 00:00:00+00:00,0.36,26996000.0,2024-09-14 00:00:00+00:00
2024-10-31 00:00:00+00:00,,27285000.0,2024-12-15 00:00:00+00:00
2025-01-31 00:00:00+00:00,0.28,27827000.0,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,0.26,30139000.0,2025-06-14 00:00:00+00:00
2025-07-31 00:00:00+00:00,0.2,31583000.0,2025-09-14 00:00:00+00:00
