as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,87166000.0,-1.67,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,104762000.0,-1.34,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,118766000.0,-1.54,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,121463000.0,-1.22,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,150042000.0,-0.97,2025-08-14 00:00:00+00:00
