as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,2.64,1255000000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,3.14,1334000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,2.62,1308000000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,2.19,1293000000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,1.97,1320000000.0,2025-11-14 00:00:00+00:00
