as_of,revenue,eps,available_at
2024-04-30 00:00:00+00:00,0.0,-1.5,2024-06-14 00:00:00+00:00
2024-07-31 00:00:00+00:00,0.0,,2024-09-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.0,-0.14,2024-11-14 00:00:00+00:00
2025-01-31 00:00:00+00:00,0.0,-1.7,2025-03-17 00:00:00+00:00
2025-04-30 00:00:00+00:00,10164.0,1.2,2025-06-14 00:00:00+00:00
