as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,12701000.0,-0.19,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,14237000.0,-0.22,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,17274000.0,-0.44,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,18839000.0,-0.11,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,24055000.0,-0.07,2025-08-14 00:00:00+00:00
