as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,0.7,248142000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,-1.01,240266000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.31,261382000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.22,262857000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,0.21,240004000.0,2025-11-14 00:00:00+00:00
