as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,315119000.0,0.08,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,309940000.0,-0.12,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,293408000.0,-0.02,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,274072000.0,-0.2,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,250052000.0,-0.15,2025-11-14 00:00:00+00:00
