as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,27069700000.0,1.253333,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,31139000000.0,1.546667,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,27935300000.0,1.693333,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,36890700000.0,1.41,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,34828800000.0,1.22,2025-08-14 00:00:00+00:00
