as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,865471000.0,0.61,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,920963000.0,0.83,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,927197000.0,0.67,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,955825000.0,1.14,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,907226000.0,0.66,2025-11-14 00:00:00+00:00
