as_of,eps,revenue,available_at
2024-02-29 00:00:00+00:00,0.0,,2024-04-14 00:00:00+00:00
2024-05-31 00:00:00+00:00,0.12,7604000.0,2024-07-15 00:00:00+00:00
2024-08-31 00:00:00+00:00,,12560000.0,2024-10-15 00:00:00+00:00
2024-11-30 00:00:00+00:00,0.16,5752000.0,2025-01-14 00:00:00+00:00
2025-02-28 00:00:00+00:00,0.03,3995000.0,2025-04-14 00:00:00+00:00
2025-05-31 00:00:00+00:00,0.09,5140000.0,2025-07-15 00:00:00+00:00
