date,open,high,low,close,volume
2014-06-16 13:30:00+00:00,44.83000183105469,46.29999923706055,44.150001525878906,46.209999084472656,607200
2014-06-17 13:30:00+00:00,46.31999969482422,47.630001068115234,46.0,46.970001220703125,484300
2014-06-18 13:30:00+00:00,46.97999954223633,47.34000015258789,46.63999938964844,46.86000061035156,382500
2014-06-19 13:30:00+00:00,47.09000015258789,47.20000076293945,46.279998779296875,46.72999954223633,331100
2014-06-20 13:30:00+00:00,47.0099983215332,47.93000030517578,46.88999938964844,47.529998779296875,654700
2014-06-23 13:30:00+00:00,47.7599983215332,47.86000061035156,46.70000076293945,47.06999969482422,412800
2014-06-24 13:30:00+00:00,47.119998931884766,48.290000915527344,46.83000183105469,47.040000915527344,381200
2014-06-25 13:30:00+00:00,46.7400016784668,47.2400016784668,46.41999816894531,47.099998474121094,274900
2014-06-26 13:30:00+00:00,47.040000915527344,47.709999084472656,46.66999816894531,47.560001373291016,261300
2014-06-27 13:30:00+00:00,47.290000915527344,47.59000015258789,47.02000045776367,47.310001373291016,506400
2014-06-30 13:30:00+00:00,47.11000061035156,47.91999816894531,46.4900016784668,47.79999923706055,364000
2014-07-01 13:30:00+00:00,48.0,48.88999938964844,47.959999084472656,48.25,746000
2014-07-02 13:30:00+00:00,48.150001525878906,48.790000915527344,48.029998779296875,48.349998474121094,275300
2014-07-03 13:30:00+00:00,48.439998626708984,48.93000030517578,48.40999984741211,48.540000915527344,193400
2014-07-07 13:30:00+00:00,48.150001525878906,48.47999954223633,47.790000915527344,47.81999969482422,280400
2014-07-08 13:30:00+00:00,47.869998931884766,47.93000030517578,46.18000030517578,46.779998779296875,715200
2014-07-09 13:30:00+00:00,46.86000061035156,47.7400016784668,46.529998779296875,47.0,358600
2014-07-10 13:30:00+00:00,45.84000015258789,46.97999954223633,45.5099983215332,46.61000061035156,433000
2014-07-11 13:30:00+00:00,46.61000061035156,47.2599983215332,46.25,46.41999816894531,343100
2014-07-14 13:30:00+00:00,46.810001373291016,47.33000183105469,46.34000015258789,46.9900016784668,242000
2014-07-15 13:30:00+00:00,47.02000045776367,47.22999954223633,46.45000076293945,47.099998474121094,556600
2014-07-16 13:30:00+00:00,47.349998474121094,47.58000183105469,46.54999923706055,46.599998474121094,436200
2014-07-17 13:30:00+00:00,46.25,46.619998931884766,45.470001220703125,45.619998931884766,429500
2014-07-18 13:30:00+00:00,45.61000061035156,46.65999984741211,45.61000061035156,46.43000030517578,405500
2014-07-21 13:30:00+00:00,45.0,46.529998779296875,45.0,45.959999084472656,268900
2014-07-22 13:30:00+00:00,46.349998474121094,46.599998474121094,45.75,45.900001525878906,323900
2014-07-23 13:30:00+00:00,46.119998931884766,46.130001068115234,44.599998474121094,44.689998626708984,343700
2014-07-24 13:30:00+00:00,44.970001220703125,45.41999816894531,44.70000076293945,45.029998779296875,366300
2014-07-25 13:30:00+00:00,44.810001373291016,45.029998779296875,44.5,44.810001373291016,289300
2014-07-28 13:30:00+00:00,44.93000030517578,45.08000183105469,44.04999923706055,44.849998474121094,249700
2014-07-29 13:30:00+00:00,45.08000183105469,45.779998779296875,44.900001525878906,45.16999816894531,313200
2014-07-30 13:30:00+00:00,45.58000183105469,45.91999816894531,45.310001373291016,45.79999923706055,262900
2014-07-31 13:30:00+00:00,45.25,45.65999984741211,44.06999969482422,44.09000015258789,348800
2014-08-01 13:30:00+00:00,44.150001525878906,44.59000015258789,43.43000030517578,44.0099983215332,355300
2014-08-04 13:30:00+00:00,44.27000045776367,45.13999938964844,44.029998779296875,45.06999969482422,363300
2014-08-05 13:30:00+00:00,44.84000015258789,45.779998779296875,44.56999969482422,44.93000030517578,278400
2014-08-06 13:30:00+00:00,44.65999984741211,45.16999816894531,44.209999084472656,44.45000076293945,381800
2014-08-07 13:30:00+00:00,44.5,45.22999954223633,42.86000061035156,42.9900016784668,483600
2014-08-08 13:30:00+00:00,42.970001220703125,43.7400016784668,42.75,42.959999084472656,316000
2014-08-11 13:30:00+00:00,43.36000061035156,44.0,43.0099983215332,43.529998779296875,247000
2014-08-12 13:30:00+00:00,43.2400016784668,43.36000061035156,42.02000045776367,42.439998626708984,364600
2014-08-13 13:30:00+00:00,42.52000045776367,42.81999969482422,42.0099983215332,42.79999923706055,375200
2014-08-14 13:30:00+00:00,42.869998931884766,42.9900016784668,42.52000045776367,42.880001068115234,264300
2014-08-15 13:30:00+00:00,42.75,43.41999816894531,41.91999816894531,42.5,394400
2014-08-18 13:30:00+00:00,42.91999816894531,43.68000030517578,42.810001373291016,43.189998626708984,311800
2014-08-19 13:30:00+00:00,43.29999923706055,43.939998626708984,43.130001068115234,43.20000076293945,258400
2014-08-20 13:30:00+00:00,43.0,44.2400016784668,42.849998474121094,43.849998474121094,436800
2014-08-21 13:30:00+00:00,44.22999954223633,44.439998626708984,43.29999923706055,44.119998931884766,305000
2014-08-22 13:30:00+00:00,44.15999984741211,44.2599983215332,43.619998931884766,43.779998779296875,292500
2014-08-25 13:30:00+00:00,44.02000045776367,44.220001220703125,43.380001068115234,43.58000183105469,295400
2014-08-26 13:30:00+00:00,43.65999984741211,44.439998626708984,43.65999984741211,43.9900016784668,296200
2014-08-27 13:30:00+00:00,44.06999969482422,44.790000915527344,43.650001525878906,43.689998626708984,362500
2014-08-28 13:30:00+00:00,42.66999816894531,44.36000061035156,42.66999816894531,43.93000030517578,295200
