as_of,revenue,eps,available_at
2024-09-30 00:00:00+00:00,0.0,-0.49,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.0,-0.58,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.0,-0.42,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.0,-0.4,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,0.0,-0.38,2025-11-14 00:00:00+00:00
