as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,8842000.0,-0.08,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,8612795.0,-0.039802,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,9150416.0,-0.14,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,8727238.0,-0.02,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,9617000.0,0.03,2025-08-14 00:00:00+00:00
