as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,517794000.0,0.59,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,538163000.0,0.56,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,561580000.0,-0.06,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,571650000.0,0.08,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,779277000.0,0.79,2025-08-14 00:00:00+00:00
