as_of,eps,revenue,available_at
2024-03-31 00:00:00+00:00,0.13,,2024-05-15 00:00:00+00:00
2024-06-30 00:00:00+00:00,0.12,1843985.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.12,1779768.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,,1857521.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.12,1826704.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.12,1851963.0,2025-08-14 00:00:00+00:00
