as_of,eps,revenue,available_at
2024-09-30 00:00:00+00:00,1.15,1081000000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.58,976000000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.83,1128000000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.68,961000000.0,2025-08-14 00:00:00+00:00
2025-09-30 00:00:00+00:00,1.09,1210000000.0,2025-11-14 00:00:00+00:00
